"Mouse_ID","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","IL.17A","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","WL_max","origin","current_infection","immunization","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IFNy","CXCR3","IL.6","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF","GAPDH","PPIB","pc1","pc2","pc3","pc4","pc5","residuals_pc1_pc2"
"LM0366","P4","UNI","E64","NMRI","P4bPBN",40.23,47.77,84.2160351685158,0.47,5,"challenge",46,30,39,37,1,152,380000,"uninfected_ferrisi",TRUE,2.18866753084627,NA,NA,NA,NA,20.9093409458343,25.446020378708,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,380000,84.2160351685158,"challenge","other","uninfected","E_ferrisi",15.7839648314842,"Lab","E_ferrisi","naive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.6704867221832,-17.6173049451512,-14.4298592948219,-14.4981139431794,-15.7702649452584,-15.9745782324093,-12.2578563354003,-16.3938014457704,-17.0304283475587,-15.0168260388788,-16.2473119989384,-15.8241161217792,-19.5477829757308,-17.3818520666407,-19.0274403949534,-15.8387550724311,-17.8796395078696,-17.8978348313827,-16.010920974016,-17.3267959421871,-16.6783800241623,1.1741842471004,-1.21799448332328,0.909493467981396,1.70229295852518,0.431708807565627,3.88004405383864
"LM0367","P4","UNI","UNI","NMRI","P4bXOQ",45.6,48.55,93.9237899073121,2.31,8,"challenge",0,0,0,0,1,0,0,"uninfected",FALSE,-7.04906666666666,651.114694297031,635.818706315941,NA,NA,NA,26.9819437881662,"mLN",45.4,16.1,6.48,3.43,3.26,12.6,1,9.2,11.5,7.37,8.52,1.11,20.1,NA,NA,NA,NA,NA,NA,8,0,93.9237899073121,"challenge","other","uninfected","uninfected",6.0762100926879,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.9765684079841,-18.9056780775808,-20.2131396949374,-15.1011192944692,-22.3395341529967,-22.0666162676729,-21.7852423243363,-25.6438273440726,-15.047612967975,-21.8509716596791,-16.3666095348401,-28.1997323004185,-27.0618102790279,-22.5708834271776,-25.4061050813308,-22.4359496255223,-14.4445603056645,-23.7757256623359,-24.878478612959,-15.9860354810635,-24.2090036835995,-6.81861387042678,-0.168222081437915,-2.07493244160742,1.48984473098358,1.03226909707026,-0.566584467555751
"LM0368","E10","E64","E64","SCHUNT_SCHUNT","E10bBWZ",19.67,20.55,95.7177615571776,1.37,8,"challenge",0,0,0,0,1,0,0,"ferrisi_ferrisi",TRUE,-6.17790447050866,NA,NA,NA,NA,NA,28.0226352439724,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,330000,92.7007299270073,"challenge","F0 M. m. domesticus","E_ferrisi","E_ferrisi",7.2992700729927,"Lab","E_ferrisi","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.2735101071856,-20.7007259153549,-16.6606932781467,-12.9931574657259,-20.0833835484883,-17.0771215518183,-17.0260628217565,-21.5583640580236,-16.6321522471911,-19.2456938691279,-16.0122914495023,-16.4665206819001,-22.6718220040819,-19.3553997508234,-28.9064727243877,-20.715798353688,-15.3601477263282,-19.1103477964281,-24.5939887475911,-15.6241748193012,-18.9344768543005,-3.33042500661394,-0.61071020049959,0.343522187010295,2.9536388863823,-1.20727377072823,-1.61795013582297
"LM0369","E10","E64","E64","SCHUNT_SCHUNT","E10bQBG",18.14,19.86,91.3393756294059,1.13,8,"challenge",0,0,0,0,1,0,0,"ferrisi_ferrisi",FALSE,-8.27110033625446,NA,NA,NA,NA,18.6606400659362,26.3858920087959,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,252500,91.3393756294059,"challenge","F0 M. m. domesticus","E_ferrisi","E_ferrisi",8.66062437059411,"Lab","uninfected","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.9267458623463,-14.2776610916302,-16.5338220822636,-13.5426300550581,-14.7811281699283,-15.915535579272,-15.6220703959901,-15.8174579683576,-17.8561666942306,-14.5479244751876,-17.2706828377058,-16.4443682287729,-17.2240202070054,-14.2622894208966,-18.0143303581765,-16.0727535669623,-18.1417952266237,-14.783375123284,-14.6919987050388,-17.8062073893637,-15.5838628017303,1.30452436158743,-1.02239864126797,0.935593599299479,1.86543023542606,1.21946134593624,-3.03527585403107
"LM0370","E10","E64","E64","PWD_PWD","E10bVIV",18.05,18.21,99.1213618890719,1.18,8,"challenge",2,1,1,2,1,6,15000,"ferrisi_ferrisi",TRUE,-6.2704639635426,NA,NA,NA,NA,18.0696970759095,22.6845928568419,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,870000,90.0054914881933,"challenge","F0 M. m. musculus","E_ferrisi","E_ferrisi",9.9945085118067,"Lab","E_ferrisi","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.0455537089393,-14.499122069217,-15.0834717194441,-13.9414417928886,-13.8756128240707,-14.1270751859333,-15.9451236057418,-13.9356763073812,-16.0843306968985,-13.5115604313854,-15.6759118321179,-15.4741559448571,-17.0870137563937,-14.3867895949312,-16.4629026504148,-14.9564248078813,-16.8839629748244,-17.1044090007635,-14.3441396228699,-17.4238820672557,-15.9200421503262,2.56929727468563,-0.584724188078364,1.85171598813334,1.42077004579432,1.27984983781356,-1.69991583491487
"LM0372","E10","E64","E88","SCHUNT_SCHUNT","E10bAHH",21.3,24.73,86.1302062272543,0.8,8,"challenge",35,55,50,35,1,175,437500,"ferrisi_falciformis",TRUE,2.5584555138487,NA,NA,NA,NA,26.6271319226572,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1107500,86.1302062272543,"challenge","F0 M. m. domesticus","E_ferrisi","E_falciformis",13.8697937727457,"Lab","E_falciformis","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.5956914973216,-21.775318855198,-24.7048260556098,-17.4851082180409,-23.3567844157604,-25.8861637991665,-16.010920974016,-20.2144590954054,-11.3343483580262,-26.21515634341,-20.2387116654298,-27.0453134435081,-19.2627644528845,-24.9467714726734,-14.5211298032697,-21.7205376229732,-11.2052724432163,-16.9535157130354,-20.3590869697744,-13.6769398546624,-18.7313707153741,-4.50358816197068,1.28074999347078,-3.75147324929342,-2.68652378980633,1.26262233036637,8.12456218475041
"LM0373","E10","E64","E88","SCHUNT_SCHUNT","E10bEJZ",21.75,27.22,79.9044819985305,0.13,8,"challenge",2,3,5,4,1,14,35000,"ferrisi_falciformis",TRUE,3.0796962759907,NA,NA,NA,NA,21.414329533287,23.7443662118439,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,595000,79.9044819985305,"challenge","F0 M. m. domesticus","E_ferrisi","E_falciformis",20.0955180014695,"Lab","E_falciformis","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.710161624781,-16.5239025949791,-12.8505153175387,-16.6619092961674,-15.5612969076087,-13.2508810261038,-13.4512411960169,-15.5481993141133,-17.0906220534413,-14.9895298980154,-16.4428000058124,-15.4245396339385,-16.9892025568341,-17.6702918551343,-19.1162233118764,-15.6431570600555,-16.6079077219162,-16.7644325106461,-15.2049833628532,-15.651720679001,-14.5395055867163,1.89189464370906,-1.04208196345621,1.78457722491334,0.7826741682848,-0.229154905617011,8.0923608399768
"LM0375","E10","E64","E88","PWD_PWD","E10bLFS",12.66,15.77,80.279010779962,0.26,8,"challenge",14,23,15,15,1,67,167500,"ferrisi_falciformis",TRUE,3.54408471160803,NA,NA,NA,NA,19.8797469300958,22.2978923546808,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,170000,80.279010779962,"challenge","F0 M. m. musculus","E_ferrisi","E_falciformis",19.720989220038,"Lab","E_falciformis","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.5841591184688,-14.7904734242826,-18.2900850257756,-16.0577692838658,-15.892145592134,-16.2682011082391,-13.4207101815466,-14.2980365656568,-16.4951140619847,-16.5577443297702,-18.1395468649444,-17.9324531793892,-16.4139325246193,-14.8982636500362,-15.2146825365518,-16.2292910727342,-18.6914917125035,-17.0063176907172,-12.7597503655282,-18.3464295554351,-15.1701549051648,2.34052747421794,-1.20147863400113,0.26752219720359,-0.320886005694683,1.05299722815395,7.28374695406567
"LM0376","E10","E64","UNI","SCHUNT_SCHUNT","E10bMVN",19.66,18.89,104.076230809952,1.11,8,"challenge",0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-9.51283442135467,NA,NA,NA,NA,21.8618449303653,25.3311659397173,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,100,"challenge","F0 M. m. domesticus","E_ferrisi","uninfected",0,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.1285487768223,-22.4235657964702,-17.8960500589717,-20.6332845158407,-17.2743285477096,-20.3904149501499,-20.1598340549677,-17.6192539346695,-21.5625384233151,-18.4918382076872,-20.9967014971088,-19.9491316790597,-17.9009992856658,-20.9558389440196,-20.23237578581,-19.6229857833972,-21.0785972951444,-16.884725408998,-18.8418899110543,-20.2490348095663,-17.9575782754389,-1.50336941379774,-4.325400179695,-0.720362586932152,-0.865858539151366,-0.732699274405313,-14.9193553985979
"LM0377","E10","E64","UNI","SCHUNT_SCHUNT","E10bLQS",17.77,18.51,96.0021609940572,1.63,8,"challenge",0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-9.08241588357113,NA,NA,NA,NA,20.7786081471649,25.2345786434603,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,96.0021609940572,"challenge","F0 M. m. domesticus","E_ferrisi","uninfected",3.99783900594279,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.8981599370018,-13.9074479273816,-23.8434664335315,-13.0845696534086,-15.7288271934963,-15.3565369343792,-20.8975244383273,-16.7665121467728,-18.329515103003,-15.1289928713746,-17.7877953531241,-17.043656978663,-26.5289186567502,-20.7895617566556,-21.6937152027787,-16.8941714059608,-18.4634507033285,-18.5408315978751,-19.78415143999,-17.0925973254682,-19.0583762051774,-1.34783313979365,-2.31962468427335,1.07608823801263,2.71661297511185,2.74751291836267,-8.22517703562
"LM0379","E10","E64","UNI","PWD_PWD","E10bTSD",17.21,16.59,103.737191078963,0.68,8,"challenge",0,0,0,0,1,0,0,"ferrisi_uninfected",TRUE,-12.3017417117248,NA,NA,NA,NA,22.3026841321109,26.7913595157388,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,95.7203134418324,"challenge","F0 M. m. musculus","E_ferrisi","uninfected",4.2796865581676,"Lab","E_falciformis","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.8018885304522,-16.7833553319585,-15.9838713340955,-17.8025487673588,-19.1555508660475,-16.0237001137291,-16.3877291526097,-20.2467877617595,-17.1648353864102,-16.3547100375974,-16.5532401277756,-16.7329889753744,-17.868067729636,-22.3142681087047,-16.2764362800087,-16.7844024924088,-17.8561666942306,-21.2721561537571,-17.5909722161493,-16.3030865503451,-15.8404117009053,-0.884134255258654,-1.27012552625593,1.49610709484588,-0.266174327883602,0.313777987137462,-6.7147962033434
"LM0380","E10","E88","E88","SCHUNT_SCHUNT","E10bVKF",17.8,19.44,91.5637860082305,1.01,8,"challenge",0,2,1,2,1,5,12500,"falciformis_falciformis",TRUE,-2.2251093180377,NA,NA,NA,NA,23.587675630466,27.9393290640153,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,472500,91.5637860082305,"challenge","F0 M. m. domesticus","E_falciformis","E_falciformis",8.43621399176951,"Lab","E_falciformis","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.2269763953181,-15.5804223947125,-15.7688916176304,-12.456322470593,-17.757059377286,-14.5073531218065,-13.6966164793423,-15.8326747324861,-16.3617270402377,-16.6887490618066,-16.2647659915725,-15.6414329999809,-16.7390849431394,-17.8770195922153,-15.7856664128645,-15.540407157013,-16.6515202726422,-14.3293333345046,-14.8298852867428,-14.9255623059762,-15.143113599838,1.86055014336016,0.0750018255397595,0.810384404125476,1.17842078966435,0.588107283215723,-2.00901187056881
"LM0385","E10","E88","E64","SCHUNT_SCHUNT","E10bPNK",15.88,16.83,94.3553178847297,1.64,8,"challenge",0,0,0,0,1,0,0,"falciformis_ferrisi",TRUE,-5.40403223114677,NA,NA,NA,NA,23.5410327486555,29.7878505385605,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,205000,92.5133689839572,"challenge","F0 M. m. domesticus","E_falciformis","E_ferrisi",7.48663101604279,"Lab","E_ferrisi","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.5056343913712,-12.682353854823,-19.1580760920962,-12.8446728024169,-17.7373869621281,-12.65383902811,-15.5767102648863,-18.3260363259255,-17.0500579194066,-16.0418183780551,-16.3359120002737,-15.7431168807906,-17.2760953446043,-14.4482031125329,-15.9236402199363,-15.3278091943812,-17.791246922961,-14.7338511454079,-15.9211700370825,-16.9717345815803,-16.2205294639388,1.45791766581929,-0.0122102496374398,1.2892004599205,1.32114249361587,1.01875311626713,-2.88707491671829
"LM0389","E10","E88","UNI","SCHUNT_SCHUNT","E10bVXW",19.64,18.91,103.86039132734,1.07,8,"challenge",0,0,0,0,1,0,0,"falciformis_uninfected",TRUE,-3.6478824551873,NA,NA,NA,NA,27.251723454812,25.5761810684762,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,100,"challenge","F0 M. m. domesticus","E_falciformis","uninfected",0,"Lab","E_falciformis","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.727574560736,-15.607426855677,-17.1544751699126,-23.7557206899275,-18.3059818632687,-15.0509444588198,-18.1613633017075,-22.8670837585775,-11.5806037078262,-25.9576702957614,-11.9222782995978,-16.3341183164335,-15.8881005150513,-16.1771573938715,-16.1467551644042,-21.1259907605444,-10.9042840548241,-26.2268078410309,-22.1836174205932,-11.9041297220002,-20.1033611644299,-3.73726026193405,2.63869306352756,2.78939054190489,-2.29671755004477,-0.394804231310575,-4.23495553883008
"LM0393","E10","UNI","UNI","SCHUNT_SCHUNT","E10bOET",19.55,19.68,99.3394308943089,1.16,8,"challenge",0,0,0,0,1,0,0,"uninfected",FALSE,NA,NA,NA,NA,NA,19.3970183037495,23.677800149759,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,97.0528455284553,"challenge","F0 M. m. domesticus","uninfected","uninfected",2.94715447154471,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.3805517281403,-14.0481666234859,-19.3851423478226,-17.8951499576117,-16.006915520371,-18.3778783545091,-17.7259552535903,-16.1965869623468,-19.0115742638866,-16.4353475591952,-18.1103691292758,-17.7459140552075,-14.750700828846,-18.8657695283822,-18.3536954831291,-18.1688925061107,-18.1124124946656,-17.4130775822905,-19.3471429406815,-17.4814894773919,-16.3448223475401,0.0590589170484723,-2.04614893876534,0.913623357062111,-0.629819310383491,0.735726593223647,-9.56895222568886
"LM0394","E10","UNI","UNI","PWD_PWD","E10bXCZ",19.11,18.23,104.827207899067,1.08,8,"challenge",0,0,0,0,1,0,0,"uninfected",FALSE,NA,NA,NA,NA,NA,18.7642300193345,25.1975660239272,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,97.6961053208996,"challenge","F0 M. m. musculus","uninfected","uninfected",2.3038946791004,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.9882777723708,-15.9164679053145,-16.19061571784,-19.2158432956375,-15.2463920672791,-17.9186394443572,-18.7244824600406,-15.3723810022461,-18.3020588097299,-15.7872202360809,-17.7139954101912,-17.0888003496964,-14.6882689194296,-17.1456861590712,-13.2267986160352,-17.898652349206,-18.5184660317017,-17.1331911611358,-17.7031493036161,-17.4045007621614,-16.7952908890712,0.917989681402785,-1.98123537214021,1.16273884447782,-1.08464772310205,0.680769383900138,-10.5321035704066
"LM0395","E10","UNI","UNI","PWD_PWD","E10bPON",17.74,16.91,104.908338261384,0.91,8,"challenge",0,0,0,0,1,0,0,"uninfected",FALSE,NA,NA,NA,NA,NA,18.5339947382571,23.8706983477991,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,100,"challenge","F0 M. m. musculus","uninfected","uninfected",0,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.9109721758972,-17.1915752993811,-21.0997715546861,-21.1154638705077,-14.5476110447077,-14.5249319715651,-19.8332184479973,-14.3701267891166,-17.8062073893637,-14.773773034843,-16.9005427928147,-16.2221937569753,-14.5141769785113,-15.6930764088723,-14.9437596067295,-17.8261169421851,-17.6116867710179,-20.0292876807514,-16.2990337837867,-16.7016152266777,-17.6056185622641,0.778792050551295,-2.0786752351465,2.46456772473304,-1.65347583692989,0.869162705807805,-12.9042162260048
