"Mouse_ID","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","PPIB","IL.17A","GAPDH","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","WL_max","origin","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IL.10","IFNy","CXCR3","IL.6","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF"
"AA0532",NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-8.52,NA,NA,NA,NA,NA,18.9016055852093,NA,4.31181046768365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.175,53.0219,2018,"d","d","d","d","d","d","d","d","94/100","95/100","100","100","100","100","dm","dm","dd","dd","dd","dd",14,0.1,"13/09/18",0.0182,0,NA,NA,0,0,"Wedefelder weg 13, 16775","adult",NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,2,0,4,"dom",15.62,78,NA,0.0242,NA,NA,NA,NA,NA,0.0805,0.0766,82,"12/09/18","uninfected",NA,NA,0,0,326.9,NA,NA,0,0,0,0,NA,NA,NA,NA,1.14240526035083,-2.56232244276095,4.97655787921417,0.772050279396034,-3.32377387638887,7.37549475666475,4.61516149507797,1.22459002840966,6.8548020416162,5.49196473638543,7.01155933862548,6.07748809485377,6.57868022107851,11.397028652283,2.21520984343694,1.67497600405998,6.30207290698713,5.83673060851643,2.13596810381394,4.50906137454801
"AA0533",NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-8.55,NA,NA,NA,NA,NA,12.7559830427762,NA,10.8362570093002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.2829,52.9574,2018,"d",NA,"dd","dd","dd",NA,"dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",12,0,"13/09/18",0.0339,0,NA,NA,0,0,"Bergsdorfestr. 6, 16775","adult",NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,2,0,4,"DyM",20.41,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,"12/09/18","uninfected",NA,NA,0,0,196.2,NA,NA,0,0,0,0,NA,30.5293300480807,FALSE,"Fec:FALSE Tissue:FALSE",12.5170369448158,3.0918417482738,11.2179604807072,14.1457259152418,9.01822440799118,4.5580151890405,8.98895893677222,14.3403849108388,4.60707160828405,5.28501890893857,12.7793622718951,4.59532052144237,8.39637478308176,11.8986135451037,9.36201903846559,7.48417491852903,6.49204682573893,4.86470761613278,14.9629513823579,11.2313157385367
"AA0534",NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-7.49,NA,NA,NA,NA,NA,18.1284252253068,NA,4.40524379692341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.2829,52.9574,2018,"d","m","d","d","d","d","d","d","94","95/100","100","100","100","100","dd","dm","dd","dd","dd","dd",14,0.1,"13/09/18",0.0377,0,NA,NA,0,0,"Bergsdorfestr. 6, 16775","adult",NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,1,0,4,"DyM",21.02,82,NA,0.0592,NA,NA,NA,NA,NA,79,0.0812,89.5,"12/09/18","uninfected",NA,NA,1733,31.94,180.7,NA,NA,0,0,0,0,NA,NA,NA,NA,2.66035421455599,1.18924195326403,3.28474738264883,5.33846934171443,-0.572542195439507,4.05396507785741,4.70589476126873,2.60815047572653,1.35446040040326,5.68988546260719,6.52627114633034,6.41450103675172,6.76912170147513,11.6704592753938,4.8326246244989,2.88449132038804,6.94383211713605,5.63025198714589,1.51368690664371,4.56579060522847
"AA0535",NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-9.2,NA,NA,NA,NA,NA,NA,NA,4.91564793239882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.2829,52.9574,2018,"d","m","d","d","d","d","d","d","94","95/100","100","100","100","80/100","dd","dm","dd","dd","dd","dm",14,0.15,"13/09/18",0.0187,0,NA,NA,0,0,"Bergsdorfestr. 6, 16775","adult",NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,4,0,4,"DyM",16.83,79,NA,0.0262,NA,NA,NA,NA,NA,0.0854,0.0818,84,"12/09/18","uninfected",NA,NA,0,0,315.5,NA,NA,0,0,0,0,NA,27.496519109002,FALSE,"Fec:FALSE Tissue:FALSE",3.223799371106,-2.12419349453978,7.93504702158728,5.29225588821363,2.4266695009943,-0.544152047952281,3.01626090435224,5.31319441745364,-2.44295340905763,5.95698039904399,-0.993323515843549,6.35859248681284,-1.89389774999552,9.40218671774708,1.58877436526589,1.37453021911565,2.35423059286855,6.4218876956081,5.03943749526261,-0.42168026502392
"AA0536",NA,NA,NA,NA,NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-10.73,NA,NA,NA,NA,NA,NA,NA,3.59815136773033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.2829,52.9574,2018,"d","m","d","d","d","d","d","d","94","95/100","100","100","100","100","dd","dm","dd","dd","dd","dd",14,0.1,"13/09/18",0.0243,0,NA,NA,0,0,"Bergsdorfestr. 6, 16775","adult",NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,2,0,4,"DyM",13.85,78,NA,0.0252,NA,NA,NA,NA,NA,0.0755,0.0753,82,"12/09/18","uninfected",NA,NA,0,0,173.1,NA,NA,0,0,0,0,NA,NA,NA,NA,0.418667677096312,-0.388099342558171,4.09908218923124,4.27982102110865,-1.43697621306649,8.6172665813052,4.47357187919225,3.13821366824225,7.38366435279318,6.33123020045403,8.95135953492196,7.1248125760365,7.28669003943798,12.6018998401499,2.81012218133567,4.44332426040258,7.27090707882435,6.76022967363511,3.98339472541083,5.20098168199999
"AA0537",NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-8.99,NA,NA,NA,NA,NA,NA,NA,6.0476437261067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",12.7797,52.7947,2018,"d","m","d","d","d","d","d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",14,0.05,"13/09/18",0.0374,82,NA,NA,0,0,"Alter Dechtowerweg 2, 16833","adult",NA,NA,TRUE,NA,33,NA,NA,0,0,0,0,NA,NA,NA,NA,0,1,0,4,"DyM",17.93,80,NA,0.0361,NA,NA,NA,NA,NA,82,0.0825,NA,"12/09/18","uninfected",NA,NA,1170,32.52,82.8,NA,NA,0,0,0,0,NA,NA,NA,NA,0.897971461641479,5.8259953966727,6.44201145423449,3.54595538051797,-5.52610013978452,8.458654633023,5.75531938701182,4.28148009428791,8.86354608396125,5.84489534062017,7.94119477728123,6.3819300391752,7.08891736309697,11.8939021974092,3.90111798411129,5.89319315237153,6.86591742270833,6.38747037838578,3.21779279254709,3.72984215568506
"AA0538",NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-10.6,NA,NA,NA,NA,NA,NA,NA,6.14782491962195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",12.7797,52.7947,2018,"d",NA,"dd","dd","dd","dd","dd","dd",NA,"100","100","100","100","100",NA,"dd","dd","dd","dd","dd",12,0,"13/09/18",0.0472,151,NA,NA,10,0,"Alter Dechtowerweg 2, 16833","pregnant",3,2,TRUE,NA,1,NA,NA,0,0,0,0,NA,NA,NA,NA,0,2,0,4,"DyM",21.5,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,"12/09/18","uninfected",NA,NA,0,0,198.1,NA,NA,0,0,0,0,NA,35.35597,FALSE,"Fec:FALSE Tissue:FALSE",1.63963863872973,7.41333516527785,4.98945019575287,7.15456295104626,5.00723872569853,8.76697687023885,5.15748476193027,10.0067989230188,9.4426906452024,6.00793242772412,7.44346183851178,6.19071976105242,6.54745944186551,9.04229564450481,5.56918781086595,4.27709848529938,8.11112049590985,5.69889082771053,4.25755893942224,5.63577336997741
"AA0539",NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-8.27,NA,NA,NA,NA,NA,NA,NA,5.82513796347674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",12.7797,52.7947,2018,"d","d","d","d","d","d","d","d",NA,"100","100","100","100","80",NA,"dd","dd","dd","dd","mm",13,0.1111111111,"13/09/18",0.0319,0,NA,NA,2,0,"Alter Dechtowerweg 2, 16833","adult",NA,NA,TRUE,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,2,0,4,"DyM",15.5,79,NA,0.0271,NA,NA,NA,NA,NA,0.0911,0.0896,80,"12/09/18","uninfected",NA,NA,0,0,250,NA,NA,93,0,0,0,NA,NA,NA,NA,2.13432509270822,10.2984337944022,4.59585265500136,0.364298747630453,-1.08867580963908,8.09578553558014,5.55707979897236,4.62235620098146,8.57866779542239,5.81328614485762,7.30114955066027,6.18314571357857,6.78748139074646,12.0909588056516,1.0762817716366,2.43509578756617,7.26551890566977,5.55493806808672,1.96889309455903,2.5886454938896
"AA0540",NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-7.98,NA,NA,NA,NA,NA,NA,NA,3.78763670487572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",12.7219,52.7722,2018,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0,"13/09/18",0.0623,0,NA,NA,0,0,"Dorfstr. 1, 16833","adult",0,0,NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,2,0,4,"dom",17.3,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,"12/09/18","uninfected",NA,NA,0,0,203.3,NA,NA,0,0,0,0,NA,25.5015479311307,FALSE,"Fec:FALSE Tissue:FALSE",2.1997926579704,2.52109825057682,5.7078534917928,4.77300436638553,-0.130227694496899,4.76035202263792,5.62125519752394,1.98675752942024,4.65612522514047,6.91460695553263,5.81813850246785,6.91828363659509,7.10683535571745,12.6003452587333,3.77103761706705,1.49989187078275,7.16190579339743,7.01698190033603,4.65669777509921,3.69304172453258
"AA0542",NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-1.69,NA,NA,NA,NA,NA,NA,NA,12.7205199682678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",14.0908,52.8328,2018,"d","m","m","m","m","d",NA,"m",NA,"95","125","120","70","80",NA,"mm","mm","mm","mm","mm",12,0.8823529412,"13/09/18",0.0582,1,NA,NA,0,0,"Altglietzener Dorfstr. 31, 16259","adult",NA,NA,TRUE,NA,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0.25,2,31250,4,"mus",15.81,79.5,NA,0.0173,NA,NA,NA,NA,NA,0.0641,0.0665,76,"12/09/18","E_ferrisi",NA,NA,0,0,71.8,NA,NA,0,0,0,0,NA,19.6600362137816,FALSE,"Fec:FALSE Tissue:TRUE",NA,13.742567098599,11.6583953796731,15.2060348916719,8.76371942614568,6.3762793999174,8.26994237927315,16.1511599328434,12.3203495224328,10.7043868036738,-3.06047105504817,6.55436836772067,-0.580181278931743,10.6063004552805,9.72152277949138,12.6693080043806,9.51828671232018,7.10974156282488,11.9929129131088,11.9367356103755
"AA0543",NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-8.91,NA,NA,NA,NA,NA,NA,NA,3.80997162421208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",12.3728,52.7536,2018,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0,"13/09/18",0.0875,0,NA,NA,0,0,"Muhlenweg 5, 14728","pregnant",2,6,NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,2,0,4,"dom",26.57,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,"12/09/18","uninfected",NA,NA,0,0,535.9,NA,NA,0,0,0,0,NA,32.6931067991843,FALSE,"Fec:FALSE Tissue:FALSE",0.603485581847959,3.23257235225988,5.10948108523773,4.21141341799049,-2.58311634602174,9.13834824579498,5.235230560717,3.21381908002619,8.56252355106383,6.61651724779814,8.84873572059821,6.7921384362649,7.26258747879589,13.0952368572036,3.24309555325494,2.16943189401661,7.32770542197204,6.88356416563103,3.54974191815867,5.91118929815244
"AA0544",NA,NA,NA,NA,NA,NA,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-6.88,NA,NA,NA,NA,NA,NA,NA,4.83839162836152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",14.0678,52.3975,2018,"m","m","m","m",NA,"m","m","m","94/100","95","125","120","90","80/100","dm","mm","mm","mm","mm","dm",13,0.8947368421,"13/09/18",0.0279,0,NA,NA,0,0,"Molhenberg 1, 15517","adult",NA,NA,TRUE,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,2,0,4,"mus",16.82,81.5,NA,0.0252,NA,NA,NA,NA,NA,0.0718,0.0729,70.5,"12/09/18","uninfected",NA,NA,0,0,200,NA,NA,1,0,0,0,NA,33.0238802661614,FALSE,"Fec:FALSE Tissue:FALSE",3.9292197387075,8.04391375819522,6.96630847528379,4.49177976518433,-5.6144576968987,8.93750763805824,6.28286399737904,3.30087450757934,9.21658529881347,5.79896963425,8.52211951844915,6.28112610320296,6.91018311610474,12.5309949913383,4.51179021200413,6.00282964163155,6.68450713445959,5.9393589110469,3.59418020000741,5.02086090922378
"AA0546",NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-8.05,NA,NA,NA,NA,NA,NA,NA,5.37930397332776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.66,52.7369,2018,"d","d","d","d","d","d","d","d","94","95/100","100","100","90/100","100","dd","dm","dd","dd","dm","dd",14,0.1,"13/09/18",0.05,0,NA,NA,2,0,"Dorfstrasse 2, 16359","juvenile",NA,NA,TRUE,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,1,0,4,"dom",20.29,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,"12/09/18","uninfected",NA,NA,4041,30.69,136.9,NA,NA,106,21,0,0,NA,NA,NA,NA,4.01430453326174,7.26425248722316,6.26512123476651,6.01370797957548,0.494332982830441,7.68620411001716,3.21581447279198,7.07161594662638,7.54129884514561,6.00187849785763,7.09465737947269,5.7474689356203,6.15682650889221,11.9408056784981,4.31892880178704,5.57950648717849,6.69446298515239,5.78802508859704,5.10932466432695,4.96803192379592
"AA0547",NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-9.43,NA,NA,NA,NA,NA,NA,NA,4.40929997310496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",12.7589,52.7625,2018,"d",NA,"dd","dd","dd","dd","dd","dd",NA,"100","100","100","90/100","100",NA,"dd","dd","dd","dm","dd",12,0.04347826087,"13/09/18",0.01,0,NA,NA,0,0,"Berlzin-Brunnerstr. 24, 16833","juvenile",NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,2,0,4,"dom",8.92,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,"12/09/18","uninfected",NA,NA,0,0,111.9,NA,NA,0,0,0,0,NA,31.1281001707893,FALSE,"Fec:FALSE Tissue:FALSE",1.57265410253744,5.33040296743206,-2.75618473823361,4.82023021834497,3.35306799490984,8.45876497176637,4.71250861019708,4.98542562485558,4.49237031322331,6.19328014770036,4.58107784300199,5.00372884964301,7.15410788118611,12.5837480807451,4.74562375989639,1.78971980016759,8.3837412892493,6.87591408788418,7.27595075321165,3.92693663348242
"AA0548",NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-8.65,NA,NA,NA,NA,NA,NA,NA,4.12738963489936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",12.7589,52.7625,2018,"d",NA,"dd","dd","dd","dd","dd","dd",NA,"100","100","100","90","100",NA,"dd","dd","dd","mm","dd",12,0.08695652174,"13/09/18",0.04,0,NA,NA,0,0,"Berlzin-Brunnerstr. 24, 16833","juvenile",NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,2,0,4,"dom",18.02,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,"12/09/18","uninfected",NA,NA,0,0,176.9,NA,NA,0,0,0,0,NA,NA,NA,NA,2.54547082573364,5.09344560985356,5.02046748956719,5.15586374039677,-3.13091252666076,3.78429520709826,5.15312653682038,2.35319752021518,8.00139880310191,6.00976671233228,5.62375392304739,5.27725246583452,7.1510038380983,12.6030325641099,4.66756742058542,3.90376282151039,7.05954570212776,6.22258186916744,1.69126460776405,4.99714184519462
"AA0549",NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-8.7,NA,NA,NA,NA,NA,NA,NA,4.26532822858467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.66,52.7369,2018,"d",NA,"dd","dd","dd","dd","dd","dd","94","95/100","100","100","100","100","dd","dm","dd","dd","dd","dd",13,0.04,"13/09/18",0.01,0,NA,NA,0,0,"Dorfstrasse 2, 16359","juvenile",NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,2,0,4,"dom",8.56,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,"12/09/18","uninfected",NA,NA,0,0,133.5,NA,NA,0,16,0,0,NA,NA,NA,NA,2.20159054757275,2.72656443794997,5.02046748956719,6.73489463258208,5.45992016335165,7.07285114418217,3.04391834668779,5.03262683292349,7.08596752839262,5.94683661928029,7.6551894850923,6.63489856287942,7.07561524968713,7.01863284106763,3.95192369349896,3.4050462142587,6.74023428640275,6.24453728646355,3.13316008538706,3.74392739429363
"AA0550",NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-9.66,NA,NA,NA,NA,NA,NA,NA,3.99358991566882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.66,52.7369,2018,"d","d","d","d","d","d","d","d","94","100","100","100","90/100","100","dd","dd","dd","dd","dm","dd",14,0.05,"13/09/18",0.04,0,NA,NA,0,0,"Dorfstrasse 2, 16359","juvenile",NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,2,0,4,"dom",9.46,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,"12/09/18","uninfected",NA,NA,0,0,326.3,NA,NA,0,1,0,0,NA,NA,NA,NA,0.244437616079203,1.30693731399562,4.09908218923124,4.34780366568634,5.2720359541324,7.48443818495952,4.10942323290044,4.81939226290224,6.97147312370867,6.08841602169017,8.05948901701275,6.6796724233411,7.16247832363861,7.78287222628858,0.723512784086811,4.46986614778235,8.25154097058302,5.8645079015684,2.97616644818941,4.93285951684688
"AA0551",NA,NA,NA,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-9.85,NA,NA,NA,NA,NA,NA,NA,6.51183081907472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.66,52.7369,2018,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0,"13/09/18",0.02,0,NA,NA,0,1,"Dorfstrasse 2, 16359","juvenile",NA,NA,TRUE,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,2,0,4,"dom",10.51,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,"12/09/18","uninfected",NA,NA,0,0,278.8,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,11.4006323582005,2.76231239349691,5.46335280845172,1.0744776593589,8.47492015731122,4.96346099944664,5.02030207882004,8.83096221614097,5.80291079141769,7.26127252631745,5.90400234533089,5.62274772789918,12.5930304683975,2.6906137772212,5.00509392213548,6.69667115689685,5.2697320015074,7.11146555540362,4.33115972968848
"AA0552",NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-9.46,NA,NA,NA,NA,NA,NA,NA,4.45013864951716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.66,52.7369,2018,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0,"13/09/18",0.04,0,NA,NA,0,0,"Dorfstrasse 2, 16359","juvenile",NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,2,0,4,"dom",12.04,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,"12/09/18","uninfected",NA,NA,0,0,113.4,NA,NA,0,6,0,0,NA,31.4874185111014,FALSE,"Fec:FALSE Tissue:FALSE",4.86266291175844,3.48389531752796,6.26512123476651,2.72867364506248,0.905407759655141,4.44288780596576,4.22390485573318,3.88226363222538,3.79946462994281,6.44552855729984,4.30981818160209,6.43562474424779,4.34755131908792,12.1925416109573,5.25740712504003,5.51089853725339,5.46363299678549,6.34803882087394,2.11271139579355,4.91889620418332
"AA0553",NA,NA,NA,NA,NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-10.21,NA,NA,NA,NA,NA,NA,NA,6.4775723090894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",14.0908,52.8328,2018,"d","m","m","m","m","d",NA,"m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,0.8947368421,"13/09/18",0.09,0,NA,NA,0,0,"Altglietzener Dorfstr. 31, 16259","juvenile",NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,2,0,4,"mus",13.43,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,"12/09/18","uninfected",NA,NA,312,34.47,128.8,NA,NA,0,0,0,0,NA,35.4653452262241,FALSE,"Fec:FALSE Tissue:FALSE",4.62112199197628,7.4920774382492,0.974799106358823,3.59456065005091,1.36979155546528,3.3070305710162,6.05746526761832,4.89664879017182,4.22545132096225,5.80399584039228,8.18597703636683,6.17816220761047,6.42302638376826,5.98440522804606,3.24309555325494,5.35197820053693,7.00606484754233,5.22735599187248,6.66076962017089,9.41863786111296
